id,fit
12961,7607.89652422577
12962,8579.39448080357
12963,8781.26686939161
12964,8133.75110418436
12965,7318.84918922301
12966,7318.84918922301
12967,8335.62349277239
12968,7027.71358915553
12969,7186.80187703379
12970,7343.39791865025
12971,7789.04129526947
12972,7318.84918922301
12973,7318.84918922301
12974,7783.9737210716
12975,7789.04129526947
12976,8781.26686939161
12977,7733.97140416669
12978,7318.84918922301
12979,8133.75110418436
12980,7764.49256584223
12981,8624.67082777515
12982,7318.84918922301
12983,7936.66683604498
12984,6098.72875475701
12985,6544.37213137623
12986,7318.84918922301
12987,7318.84918922301
12988,8154.4787217287
12989,7027.71358915553
12990,7417.69974504199
12991,8781.26686939161
12992,7783.9737210716
12993,7090.95432887916
12994,7789.04129526947
12995,7186.80187703379
12996,8579.39448080357
12997,7318.84918922301
12998,8335.62349277239
12999,6944.44126192284
13000,7491.02345942576
13001,6098.72875475701
13002,7936.66683604498
13003,8179.02745115593
13004,7186.80187703379
13005,7162.25314760655
13006,7236.8041939387
13007,7783.9737210716
13008,8311.07476334515
13009,7789.04129526947
13010,7789.04129526947
13011,7780.07079442852
13012,7417.69974504199
13013,7743.76494829789
13014,7789.04129526947
13015,8179.02745115593
13016,7090.95432887916
13017,7780.07079442852
13018,8154.4787217287
13019,7743.76494829789
13020,7632.44525365301
13021,7298.12157167867
13022,7343.39791865025
13023,8624.67082777515
13024,8624.67082777515
13025,7141.52553006221
13026,7318.84918922301
13027,7186.80187703379
13028,8735.99052242003
13029,7783.9737210716
13030,8133.75110418436
13031,7491.02345942576
13032,7780.07079442852
13033,7141.52553006221
13034,8781.26686939161
13035,8179.02745115593
13036,8335.62349277239
13037,6098.72875475701
13038,8229.02976806084
13039,8335.62349277239
13040,7318.84918922301
13041,10171.593411709
13042,12431.0404110694
13043,8311.07476334515
13044,6255.32479637347
13045,6837.84753721129
13046,7959.97417303982
13047,8781.26686939161
13048,7298.12157167867
13049,8781.26686939161
13050,9725.95003508979
13051,7162.25314760655
13052,8154.4787217287
13053,7936.66683604498
13054,8154.4787217287
13055,7417.69974504199
13056,7780.07079442852
13057,7318.84918922301
13058,7162.25314760655
13059,7743.76494829789
13060,7212.25546451146
13061,7162.25314760655
13062,7587.16890668143
13063,7789.04129526947
13064,7743.76494829789
13065,6582.07021253631
13066,7298.12157167867
13067,7027.71358915553
13068,7607.89652422577
13069,7780.07079442852
13070,8290.34714580081
13071,7936.66683604498
13072,8133.75110418436
13073,7343.39791865025
13074,7959.97417303982
13075,8183.75342108927
13076,7318.84918922301
13077,7343.39791865025
13078,7186.80187703379
13079,7491.02345942576
13080,8735.99052242003
13081,7587.16890668143
13082,7343.39791865025
13083,7936.66683604498
13084,7632.44525365301
13085,7162.25314760655
13086,7491.02345942576
13087,7936.66683604498
13088,7090.95432887916
13089,8335.62349277239
13090,6098.72875475701
13091,7789.04129526947
13092,7343.39791865025
13093,8335.62349277239
13094,7247.55037049562
13095,8882.79301990529
13096,8179.02745115593
13097,11883.8708839365
13098,7743.76494829789
13099,8133.75110418436
13100,8290.34714580081
13101,7247.55037049562
13102,7936.66683604498
13103,7789.04129526947
13104,8154.4787217287
13105,7186.80187703379
13106,8437.14964328607
13107,7318.84918922301
13108,8781.26686939161
13109,7417.69974504199
13110,7318.84918922301
13111,7141.52553006221
13112,7343.39791865025
13113,7334.42741780931
13114,9009.89867594743
13115,8624.67082777515
13116,7936.66683604498
13117,7417.69974504199
13118,7789.04129526947
13119,7536.59770549838
13120,8629.39679770848
13121,7247.55037049562
13122,7212.25546451146
13123,7780.07079442852
13124,7417.69974504199
13125,8579.39448080357
13126,7186.80187703379
13127,8133.75110418436
13128,8179.02745115593
13129,7417.69974504199
13130,7491.02345942576
13131,8781.26686939161
13132,7803.37813142336
13133,7343.39791865025
13134,8735.99052242003
13135,7607.89652422577
13136,8179.02745115593
13137,7236.8041939387
13138,7789.04129526947
13139,8882.79301990529
13140,7343.39791865025
13141,7789.04129526947
13142,8624.67082777515
13143,7587.16890668143
13144,7789.04129526947
13145,8335.62349277239
13146,7384.42973471422
13147,7318.84918922301
13148,7789.04129526947
13149,7574.29578665845
13150,7343.39791865025
13151,7090.95432887916
13152,7318.84918922301
13153,6475.47648782476
13154,8133.75110418436
13155,7236.8041939387
13156,8579.39448080357
13157,8154.4787217287
13158,8756.71813996437
13159,8133.75110418436
13160,7536.59770549838
13161,8882.79301990529
13162,8335.62349277239
13163,7343.39791865025
13164,8154.4787217287
13165,7384.42973471422
13166,7936.66683604498
13167,8179.02745115593
13168,8624.67082777515
13169,7789.04129526947
13170,8311.07476334515
13171,7162.25314760655
13172,8154.4787217287
13173,8600.12209834791
13174,8624.67082777515
13175,7890.56744578315
13176,7936.66683604498
13177,7318.84918922301
13178,7789.04129526947
13179,6425.47417091985
13180,7632.44525365301
13181,6475.47648782476
13182,7789.04129526947
13183,7343.39791865025
13184,7936.66683604498
13185,8781.26686939161
13186,8290.34714580081
13187,6475.47648782476
13188,7298.12157167867
13189,7491.02345942576
13190,7936.66683604498
13191,7863.34312166121
13192,8781.26686939161
13193,8154.4787217287
13194,7637.17122358634
13195,6498.79788530362
13196,7417.69974504199
13197,7789.04129526947
13198,8579.39448080357
13199,8781.26686939161
13200,8781.26686939161
13201,7830.07311133344
13202,8781.26686939161
13203,7162.25314760655
13204,8776.19929519374
13205,7789.04129526947
13206,7789.04129526947
13207,7162.25314760655
13208,8183.75342108927
13209,7936.66683604498
13210,8154.4787217287
13211,7343.39791865025
13212,7334.42741780931
13213,7936.66683604498
13214,7318.84918922301
13215,7417.69974504199
13216,7318.84918922301
13217,8179.02745115593
13218,6425.47417091985
13219,8735.99052242003
13220,7318.84918922301
13221,7467.7020619469
13222,8154.4787217287
13223,8756.71813996437
13224,7298.12157167867
13225,8845.60602245042
13226,6582.07021253631
13227,7343.39791865025
13228,8335.62349277239
13229,8335.62349277239
13230,7298.12157167867
13231,8781.26686939161
13232,7959.97417303982
13233,9746.67765263413
13234,8204.48103863361
13235,8179.02745115593
13236,8335.62349277239
13237,8735.99052242003
13238,8154.4787217287
13239,7384.42973471422
13240,7491.02345942576
13241,6098.72875475701
13242,8154.4787217287
13243,7936.66683604498
13244,8624.67082777515
13245,8335.62349277239
13246,7780.07079442852
13247,7936.66683604498
13248,8882.79301990529
13249,8781.26686939161
13250,8019.93916327767
13251,7162.25314760655
13252,7789.04129526947
13253,8335.62349277239
13254,6582.07021253631
13255,6944.44126192284
13256,7318.84918922301
13257,8154.4787217287
13258,8781.26686939161
13259,7318.84918922301
13260,7637.17122358634
13261,8335.62349277239
13262,8154.4787217287
13263,8579.39448080357
13264,8882.79301990529
13265,8579.39448080357
13266,7936.66683604498
13267,7298.12157167867
13268,6475.47648782476
13269,8776.19929519374
13270,7162.25314760655
13271,7789.04129526947
13272,7890.56744578315
13273,7632.44525365301
13274,13492.6727124482
13275,7343.39791865025
13276,8179.02745115593
13277,8781.26686939161
13278,7444.92406916393
13279,7236.8041939387
13280,8133.75110418436
13281,7789.04129526947
13282,7162.25314760655
13283,8179.02745115593
13284,7318.84918922301
13285,6871.11754753907
13286,7318.84918922301
13287,7491.02345942576
13288,6787.84522030638
13289,7682.44757055792
13290,7936.66683604498
13291,6700.96817299269
13292,7743.76494829789
13293,7141.52553006221
13294,7780.07079442852
13295,8781.26686939161
13296,8154.4787217287
13297,7780.07079442852
13298,8290.34714580081
13299,7417.69974504199
13300,7574.29578665845
13301,7789.04129526947
13302,7936.66683604498
13303,6255.32479637347
13304,7212.25546451146
13305,7334.42741780931
13306,7141.52553006221
13307,7298.12157167867
13308,6582.07021253631
13309,7607.89652422577
13310,6425.47417091985
13311,7789.04129526947
13312,7318.84918922301
13313,8154.4787217287
13314,7587.16890668143
13315,8335.62349277239
13316,8579.39448080357
13317,7318.84918922301
13318,8154.4787217287
13319,7789.04129526947
13320,6798.84787481607
13321,7343.39791865025
13322,8781.26686939161
13323,7343.39791865025
13324,8629.39679770848
13325,8952.19974716196
13326,7162.25314760655
13327,7334.42741780931
13328,7890.56744578315
13329,7162.25314760655
13330,7212.25546451146
13331,8154.4787217287
13332,7607.89652422577
13333,7789.04129526947
13334,8624.67082777515
13335,8335.62349277239
13336,8229.02976806084
13337,6498.79788530362
13338,7212.25546451146
13339,6582.07021253631
13340,7764.49256584223
13341,7936.66683604498
13342,7318.84918922301
13343,7789.04129526947
13344,8179.02745115593
13345,8179.02745115593
13346,7141.52553006221
13347,8229.02976806084
13348,8179.02745115593
13349,7587.16890668143
13350,7318.84918922301
13351,8579.39448080357
13352,7803.37813142336
13353,8019.93916327767
13354,7298.12157167867
13355,7467.7020619469
13356,7780.07079442852
13357,7162.25314760655
13358,7318.84918922301
13359,8311.07476334515
13360,7417.69974504199
13361,7343.39791865025
13362,7343.39791865025
13363,10171.593411709
13364,7162.25314760655
13365,7236.8041939387
13366,6392.20416059207
13367,7247.55037049562
13368,8154.4787217287
13369,7343.39791865025
13370,8624.67082777515
13371,7587.16890668143
13372,7789.04129526947
13373,8179.02745115593
13374,7789.04129526947
13375,7141.52553006221
13376,8311.07476334515
13377,7343.39791865025
13378,8882.79301990529
13379,7186.80187703379
13380,7298.12157167867
13381,8290.34714580081
13382,7162.25314760655
13383,7318.84918922301
13384,7789.04129526947
13385,7343.39791865025
13386,7162.25314760655
13387,8781.26686939161
13388,7162.25314760655
13389,7162.25314760655
13390,7318.84918922301
13391,8335.62349277239
13392,7417.69974504199
13393,7162.25314760655
13394,8179.02745115593
13395,7743.76494829789
13396,8204.48103863361
13397,7491.02345942576
13398,7491.02345942576
13399,7959.97417303982
13400,8133.75110418436
13401,8624.67082777515
13402,7780.07079442852
13403,7743.76494829789
13404,6425.47417091985
13405,8674.67314468006
13406,7343.39791865025
13407,7936.66683604498
13408,10216.8697586806
13409,7343.39791865025
13410,8204.48103863361
13411,7343.39791865025
13412,8624.67082777515
13413,8154.4787217287
13414,7587.16890668143
13415,8795.60370554551
13416,8624.67082777515
13417,7318.84918922301
13418,8133.75110418436
13419,7186.80187703379
13420,6255.32479637347
13421,7162.25314760655
13422,7789.04129526947
13423,7343.39791865025
13424,8179.02745115593
13425,8335.62349277239
13426,8019.93916327767
13427,8019.93916327767
13428,7343.39791865025
13429,7417.69974504199
13430,7780.07079442852
13431,7247.55037049562
13432,7574.29578665845
13433,8600.12209834791
13434,7936.66683604498
13435,7936.66683604498
13436,9771.22638206137
13437,8781.26686939161
13438,7764.49256584223
13439,8726.19697828883
13440,7743.76494829789
13441,7936.66683604498
13442,8154.4787217287
13443,7236.8041939387
13444,7417.69974504199
13445,7318.84918922301
13446,7140.95664578407
13447,7343.39791865025
13448,8179.02745115593
13449,8019.93916327767
13450,8579.39448080357
13451,7789.04129526947
13452,7186.80187703379
13453,7632.44525365301
13454,7186.80187703379
13455,8781.26686939161
13456,7318.84918922301
13457,8781.26686939161
13458,6544.37213137623
13459,6787.84522030638
13460,7491.02345942576
13461,7141.52553006221
13462,8204.48103863361
13463,7162.25314760655
13464,7162.25314760655
13465,7743.76494829789
13466,7789.04129526947
13467,7536.59770549838
13468,6944.44126192284
13469,7027.71358915553
13470,7318.84918922301
13471,8674.67314468006
13472,7141.52553006221
13473,7936.66683604498
13474,8311.07476334515
13475,7491.02345942576
13476,7936.66683604498
13477,6944.44126192284
13478,7318.84918922301
13479,8781.26686939161
13480,7637.17122358634
13481,7789.04129526947
13482,7141.52553006221
13483,7090.95432887916
13484,7343.39791865025
13485,8735.99052242003
13486,7959.97417303982
13487,8600.12209834791
13488,7343.39791865025
13489,7186.80187703379
13490,8335.62349277239
13491,8229.02976806084
13492,7574.29578665845
13493,8845.60602245042
13494,7186.80187703379
13495,8154.4787217287
13496,7191.52784696712
13497,7027.71358915553
13498,6582.07021253631
13499,7890.56744578315
13500,7191.52784696712
13501,7318.84918922301
13502,7657.89884113068
13503,8776.19929519374
13504,7140.95664578407
13505,7491.02345942576
13506,7936.66683604498
13507,6582.07021253631
13508,8624.67082777515
13509,7141.52553006221
13510,7780.07079442852
13511,8133.75110418436
13512,8579.39448080357
13513,8335.62349277239
13514,7959.97417303982
13515,6098.72875475701
13516,7936.66683604498
13517,6024.43418637764
13518,8019.93916327767
13519,7343.39791865025
13520,7789.04129526947
13521,7789.04129526947
13522,8600.12209834791
13523,7789.04129526947
13524,8781.26686939161
13525,7141.52553006221
13526,6342.20184368716
13527,7318.84918922301
13528,8335.62349277239
13529,7318.84918922301
13530,7789.04129526947
13531,8019.93916327767
13532,7936.66683604498
13533,7140.95664578407
13534,7318.84918922301
13535,7936.66683604498
13536,7318.84918922301
13537,8600.12209834791
13538,8154.4787217287
13539,7789.04129526947
13540,7743.76494829789
13541,8781.26686939161
13542,7298.12157167867
13543,8311.07476334515
13544,7936.66683604498
13545,7830.07311133344
13546,6700.96817299269
13547,7384.42973471422
13548,8154.4787217287
13549,7789.04129526947
13550,7789.04129526947
13551,7318.84918922301
13552,7318.84918922301
13553,7632.44525365301
13554,7343.39791865025
13555,6475.47648782476
13556,8179.02745115593
13557,7789.04129526947
13558,8179.02745115593
13559,7936.66683604498
13560,7789.04129526947
13561,7491.02345942576
13562,7318.84918922301
13563,8335.62349277239
13564,7936.66683604498
13565,7789.04129526947
13566,7141.52553006221
13567,7959.97417303982
13568,7632.44525365301
13569,7318.84918922301
13570,8133.75110418436
13571,8624.67082777515
13572,7853.38044832827
13573,7936.66683604498
13574,6255.32479637347
13575,6582.07021253631
13576,9455.54205256664
13577,7027.71358915553
13578,8179.02745115593
13579,8600.12209834791
13580,7343.39791865025
13581,8179.02745115593
13582,7343.39791865025
13583,7141.52553006221
13584,8624.67082777515
13585,7682.44757055792
13586,6582.07021253631
13587,8735.99052242003
13588,7789.04129526947
13589,8335.62349277239
13590,7574.29578665845
13591,7298.12157167867
13592,8179.02745115593
13593,7318.84918922301
13594,8335.62349277239
13595,7789.04129526947
13596,7318.84918922301
13597,7789.04129526947
13598,7343.39791865025
13599,7236.8041939387
13600,7467.7020619469
13601,7343.39791865025
13602,6944.44126192284
13603,7318.84918922301
13604,7789.04129526947
13605,7789.04129526947
13606,7343.39791865025
13607,8133.75110418436
13608,6582.07021253631
13609,8311.07476334515
13610,7343.39791865025
13611,8154.4787217287
13612,7789.04129526947
13613,7830.07311133344
13614,8882.79301990529
13615,7318.84918922301
13616,7334.42741780931
13617,8335.62349277239
13618,8154.4787217287
13619,7343.39791865025
13620,8335.62349277239
13621,7090.95432887916
13622,8229.02976806084
13623,8154.4787217287
13624,7743.76494829789
13625,8781.26686939161
13626,7830.07311133344
13627,6700.96817299269
13628,7236.8041939387
13629,8311.07476334515
13630,7343.39791865025
13631,7632.44525365301
13632,8179.02745115593
13633,8781.26686939161
13634,7607.89652422577
13635,8335.62349277239
13636,7343.39791865025
13637,7212.25546451146
13638,7343.39791865025
13639,6475.47648782476
13640,7936.66683604498
13641,7343.39791865025
13642,7334.42741780931
13643,7318.84918922301
13644,8133.75110418436
13645,6475.47648782476
13646,8335.62349277239
13647,7959.97417303982
13648,7491.02345942576
13649,8154.4787217287
13650,7780.07079442852
13651,8335.62349277239
13652,7783.9737210716
13653,8335.62349277239
13654,7863.34312166121
13655,6098.72875475701
13656,8882.79301990529
13657,8781.26686939161
13658,7318.84918922301
13659,7789.04129526947
13660,8600.12209834791
13661,7417.69974504199
13662,8845.60602245042
13663,6498.79788530362
13664,8335.62349277239
13665,8335.62349277239
13666,8335.62349277239
13667,7343.39791865025
13668,7417.69974504199
13669,7298.12157167867
13670,7318.84918922301
13671,8133.75110418436
13672,7298.12157167867
13673,7298.12157167867
13674,8795.60370554551
13675,7343.39791865025
13676,7632.44525365301
13677,7936.66683604498
13678,7318.84918922301
13679,7162.25314760655
13680,8335.62349277239
13681,9128.79663640381
13682,7491.02345942576
13683,7343.39791865025
13684,7780.07079442852
13685,7318.84918922301
13686,8133.75110418436
13687,7162.25314760655
13688,8229.02976806084
13689,7491.02345942576
13690,7318.84918922301
13691,7212.25546451146
13692,7343.39791865025
13693,8674.67314468006
13694,7936.66683604498
13695,8882.79301990529
13696,8133.75110418436
13697,8003.96183424272
13698,7736.13694635961
13699,8277.50902964838
13700,7285.28345552624
13701,9174.00589710097
13702,8403.14842235392
13703,7831.86565302916
13704,7831.86565302916
13705,7304.16407439423
13706,7736.13694635961
13707,7675.2696114127
13708,8463.11341259177
13709,8728.36252048175
13710,7304.16407439423
13711,7910.876311261
13712,7460.76011601068
13713,6911.16274203261
13714,8728.36252048175
13715,8075.18659826728
13716,7736.13694635961
13717,9017.40985548451
13718,7736.13694635961
13719,8120.91298803192
13720,7460.76011601068
13721,9174.00589710097
13722,8571.76647886529
13723,8452.98569013283
13724,8025.18428136237
13725,7736.13694635961
13726,7736.13694635961
13727,8296.38964851637
13728,8728.36252048175
13729,7579.54090474315
13730,6911.16274203261
13731,7354.16639129914
13732,8803.94025394245
13733,8257.35805643953
13734,8306.51737097531
13735,6911.16274203261
13736,8452.98569013283
13737,8296.38964851637
13738,8277.50902964838
13739,8500.54171484073
13740,8452.98569013283
13741,8017.47003597255
13742,8181.78032297883
13743,7725.27192831761
13744,8571.76647886529
13745,6868.64842023395
13746,8463.11341259177
13747,7831.86565302916
13748,8550.54403174565
13749,9288.78027176451
13750,7736.13694635961
13751,7460.76011601068
13752,8277.50902964838
13753,8181.78032297883
13754,8120.91298803192
13755,8742.03302513559
13756,8500.54171484073
13757,7470.88783846962
13758,6911.16274203261
13759,7460.76011601068
13760,7736.13694635961
13761,8181.78032297883
13762,9174.00589710097
13763,7736.13694635961
13764,7460.76011601068
13765,8181.78032297883
13766,6918.65073713886
13767,7629.54322164806
13768,7736.13694635961
13769,9017.40985548451
13770,8571.76647886529
13771,8346.39196542128
13772,7749.80745101344
13773,7675.2696114127
13774,7736.13694635961
13775,8017.47003597255
13776,8403.14842235392
13777,8742.03302513559
13778,8277.50902964838
13779,8277.50902964838
13780,8500.54171484073
13781,8403.14842235392
13782,8742.03302513559
13783,8296.38964851637
13784,8181.78032297883
13785,8120.91298803192
13786,8277.50902964838
13787,7508.31614071859
13788,8277.50902964838
13789,8181.78032297883
13790,7579.54090474315
13791,7304.16407439423
13792,8500.54171484073
13793,7460.76011601068
13794,7558.3184576235
13795,8075.18659826728
13796,8296.38964851637
13797,7508.31614071859
13798,8452.98569013283
13799,7460.76011601068
13800,7460.76011601068
13801,8657.13775645719
13802,7910.876311261
13803,8181.78032297883
13804,6911.16274203261
13805,8898.62906675205
13806,7460.76011601068
13807,8571.76647886529
13808,9017.40985548451
13809,7304.16407439423
13810,8170.91530493683
13811,8181.78032297883
13812,7736.13694635961
13813,8946.18509145995
13814,7304.16407439423
13815,9174.00589710097
13816,7457.74493953554
13817,7749.80745101344
13818,8946.18509145995
13819,9174.00589710097
13820,8500.54171484073
13821,7460.76011601068
13822,7460.76011601068
13823,8728.36252048175
13824,7470.88783846962
13825,7579.54090474315
13826,7736.13694635961
13827,8181.78032297883
13828,7460.76011601068
13829,7460.76011601068
13830,8150.76433172798
13831,8181.78032297883
13832,9174.00589710097
13833,8100.76201482307
13834,7460.76011601068
13835,8500.54171484073
13836,7906.4034926299
13837,9017.40985548451
13838,7460.76011601068
13839,8277.50902964838
13840,6465.51936541339
13841,6911.16274203261
13842,7460.76011601068
13843,7460.76011601068
13844,8296.38964851637
13845,7470.88783846962
13846,7860.87399435609
13847,9174.00589710097
13848,8150.76433172798
13849,7457.74493953554
13850,8181.78032297883
13851,7579.54090474315
13852,8946.18509145995
13853,7460.76011601068
13854,8728.36252048175
13855,7285.28345552624
13856,7831.86565302916
13857,6465.51936541339
13858,8277.50902964838
13859,8571.76647886529
13860,7579.54090474315
13861,7304.16407439423
13862,7629.54322164806
13863,8150.76433172798
13864,8452.98569013283
13865,8181.78032297883
13866,8181.78032297883
13867,8120.91298803192
13868,7860.87399435609
13869,8110.55555895427
13870,8181.78032297883
13871,8571.76647886529
13872,7457.74493953554
13873,8120.91298803192
13874,8296.38964851637
13875,8110.55555895427
13876,8025.18428136237
13877,7664.91218233505
13878,7736.13694635961
13879,9017.40985548451
13880,9017.40985548451
13881,7508.31614071859
13882,7460.76011601068
13883,7579.54090474315
13884,9102.78113307641
13885,8150.76433172798
13886,8500.54171484073
13887,7831.86565302916
13888,8120.91298803192
13889,7508.31614071859
13890,9174.00589710097
13891,8571.76647886529
13892,8728.36252048175
13893,6465.51936541339
13894,8621.76879577021
13895,8728.36252048175
13896,7460.76011601068
13897,10538.3840223654
13898,12797.8310217258
13899,8452.98569013283
13900,6622.11540702985
13901,7178.68973081469
13902,8403.14842235392
13903,9174.00589710097
13904,7664.91218233505
13905,9174.00589710097
13906,10092.7406457462
13907,7304.16407439423
13908,8296.38964851637
13909,8277.50902964838
13910,8296.38964851637
13911,7860.87399435609
13912,8120.91298803192
13913,7460.76011601068
13914,7304.16407439423
13915,8110.55555895427
13916,7354.16639129914
13917,7304.16407439423
13918,7953.95951733781
13919,8181.78032297883
13920,8110.55555895427
13921,7025.24446185041
13922,7664.91218233505
13923,7470.88783846962
13924,7749.80745101344
13925,8120.91298803192
13926,8657.13775645719
13927,8277.50902964838
13928,8500.54171484073
13929,7736.13694635961
13930,8403.14842235392
13931,8550.54403174565
13932,7460.76011601068
13933,7736.13694635961
13934,7579.54090474315
13935,7831.86565302916
13936,9102.78113307641
13937,7953.95951733781
13938,7736.13694635961
13939,8277.50902964838
13940,8025.18428136237
13941,7304.16407439423
13942,7831.86565302916
13943,8277.50902964838
13944,7457.74493953554
13945,8728.36252048175
13946,6465.51936541339
13947,8181.78032297883
13948,7736.13694635961
13949,8728.36252048175
13950,7614.340981152
13951,9249.58363056167
13952,8571.76647886529
13953,12276.6099116458
13954,8110.55555895427
13955,8500.54171484073
13956,8657.13775645719
13957,7614.340981152
13958,8277.50902964838
13959,8181.78032297883
13960,8296.38964851637
13961,7579.54090474315
13962,8803.94025394245
13963,7460.76011601068
13964,9174.00589710097
13965,7860.87399435609
13966,7460.76011601068
13967,7508.31614071859
13968,7736.13694635961
13969,7675.2696114127
13970,9453.07292526153
13971,9017.40985548451
13972,8277.50902964838
13973,7860.87399435609
13974,8181.78032297883
13975,7903.38831615476
13976,8996.18740836486
13977,7614.340981152
13978,7354.16639129914
13979,8120.91298803192
13980,7860.87399435609
13981,8946.18509145995
13982,7579.54090474315
13983,8500.54171484073
13984,8571.76647886529
13985,7860.87399435609
13986,7831.86565302916
13987,9174.00589710097
13988,8246.55238073746
13989,7736.13694635961
13990,9102.78113307641
13991,7749.80745101344
13992,8571.76647886529
13993,7629.54322164806
13994,8181.78032297883
13995,9249.58363056167
13996,7736.13694635961
13997,8181.78032297883
13998,9017.40985548451
13999,7953.95951733781
14000,8181.78032297883
14001,8728.36252048175
14002,7725.27192831761
14003,7460.76011601068
14004,8181.78032297883
14005,8017.47003597255
14006,7736.13694635961
14007,7457.74493953554
14008,7460.76011601068
14009,6918.65073713886
14010,8500.54171484073
14011,7629.54322164806
14012,8946.18509145995
14013,8296.38964851637
14014,8898.62906675205
14015,8500.54171484073
14016,7903.38831615476
14017,9249.58363056167
14018,8728.36252048175
14019,7736.13694635961
14020,8296.38964851637
14021,7725.27192831761
14022,8277.50902964838
14023,8571.76647886529
14024,9017.40985548451
14025,8181.78032297883
14026,8452.98569013283
14027,7304.16407439423
14028,8296.38964851637
14029,8742.03302513559
14030,9017.40985548451
14031,8257.35805643953
14032,8277.50902964838
14033,7460.76011601068
14034,8181.78032297883
14035,6868.64842023395
14036,8025.18428136237
14037,6918.65073713886
14038,8181.78032297883
14039,7736.13694635961
14040,8277.50902964838
14041,9174.00589710097
14042,8657.13775645719
14043,6918.65073713886
14044,7664.91218233505
14045,7831.86565302916
14046,8277.50902964838
14047,8306.51737097531
14048,9174.00589710097
14049,8296.38964851637
14050,8003.96183424272
14051,6839.64007890702
14052,7860.87399435609
14053,8181.78032297883
14054,8946.18509145995
14055,9174.00589710097
14056,9174.00589710097
14057,8170.91530493683
14058,9174.00589710097
14059,7304.16407439423
14060,9142.98990585012
14061,8181.78032297883
14062,8181.78032297883
14063,7304.16407439423
14064,8550.54403174565
14065,8277.50902964838
14066,8296.38964851637
14067,7736.13694635961
14068,7675.2696114127
14069,8277.50902964838
14070,7460.76011601068
14071,7860.87399435609
14072,7460.76011601068
14073,8571.76647886529
14074,6868.64842023395
14075,9102.78113307641
14076,7460.76011601068
14077,7910.876311261
14078,8296.38964851637
14079,8898.62906675205
14080,7664.91218233505
14081,9288.78027176451
14082,7025.24446185041
14083,7736.13694635961
14084,8728.36252048175
14085,8728.36252048175
14086,7664.91218233505
14087,9174.00589710097
14088,8403.14842235392
14089,9888.5885794218
14090,8346.39196542128
14091,8571.76647886529
14092,8728.36252048175
14093,9102.78113307641
14094,8296.38964851637
14095,7725.27192831761
14096,7831.86565302916
14097,6465.51936541339
14098,8296.38964851637
14099,8277.50902964838
14100,9017.40985548451
14101,8728.36252048175
14102,8120.91298803192
14103,8277.50902964838
14104,9249.58363056167
14105,9174.00589710097
14106,8463.11341259177
14107,7304.16407439423
14108,8181.78032297883
14109,8728.36252048175
14110,7025.24446185041
14111,7285.28345552624
14112,7460.76011601068
14113,8296.38964851637
14114,9174.00589710097
14115,7460.76011601068
14116,8003.96183424272
14117,8728.36252048175
14118,8296.38964851637
14119,8946.18509145995
14120,9249.58363056167
14121,8946.18509145995
14122,8277.50902964838
14123,7664.91218233505
14124,6918.65073713886
14125,9142.98990585012
14126,7304.16407439423
14127,8181.78032297883
14128,8257.35805643953
14129,8025.18428136237
14130,13935.8469617623
14131,7736.13694635961
14132,8571.76647886529
14133,9174.00589710097
14134,7811.71467982031
14135,7629.54322164806
14136,8500.54171484073
14137,8181.78032297883
14138,7304.16407439423
14139,8571.76647886529
14140,7460.76011601068
14141,7314.29179685317
14142,7460.76011601068
14143,7831.86565302916
14144,7128.68741390978
14145,8075.18659826728
14146,8277.50902964838
14147,7067.75878364907
14148,8110.55555895427
14149,7508.31614071859
14150,8120.91298803192
14151,9174.00589710097
14152,8296.38964851637
14153,8120.91298803192
14154,8657.13775645719
14155,7860.87399435609
14156,8017.47003597255
14157,8181.78032297883
14158,8277.50902964838
14159,6622.11540702985
14160,7354.16639129914
14161,7675.2696114127
14162,7508.31614071859
14163,7664.91218233505
14164,7025.24446185041
14165,7749.80745101344
14166,6868.64842023395
14167,8181.78032297883
14168,7460.76011601068
14169,8296.38964851637
14170,7953.95951733781
14171,8728.36252048175
14172,8946.18509145995
14173,7460.76011601068
14174,8296.38964851637
14175,8181.78032297883
14176,7139.69006841947
14177,7736.13694635961
14178,9174.00589710097
14179,7736.13694635961
14180,8996.18740836486
14181,9395.37399647606
14182,7304.16407439423
14183,7675.2696114127
14184,8257.35805643953
14185,7304.16407439423
14186,7354.16639129914
14187,8296.38964851637
14188,7749.80745101344
14189,8181.78032297883
14190,9017.40985548451
14191,8728.36252048175
14192,8621.76879577021
14193,6839.64007890702
14194,7354.16639129914
14195,7025.24446185041
14196,7906.4034926299
14197,8277.50902964838
14198,7460.76011601068
14199,8181.78032297883
14200,8571.76647886529
14201,8571.76647886529
14202,7508.31614071859
14203,8621.76879577021
14204,8571.76647886529
14205,7953.95951733781
14206,7460.76011601068
14207,8946.18509145995
14208,8246.55238073746
14209,8463.11341259177
14210,7664.91218233505
14211,7910.876311261
14212,8120.91298803192
14213,7304.16407439423
14214,7460.76011601068
14215,8452.98569013283
14216,7860.87399435609
14217,7736.13694635961
14218,7736.13694635961
14219,10538.3840223654
14220,7304.16407439423
14221,7629.54322164806
14222,6733.04635419547
14223,7614.340981152
14224,8296.38964851637
14225,7736.13694635961
14226,9017.40985548451
14227,7953.95951733781
14228,8181.78032297883
14229,8571.76647886529
14230,8181.78032297883
14231,7508.31614071859
14232,8452.98569013283
14233,7736.13694635961
